"Series ID","Industry","State"
"SMU17000006562000001","Health Care and Social Assistance","Illinois"
"SMU17000006562100001","Ambulatory Health Care Services","Illinois"
"SMU17000006562110001","Offices of Physicians","Illinois"
"SMU17000006562120001","Offices of Dentists","Illinois"
"SMU17000006562130001","Offices of Other Health Practitioners","Illinois"
"SMU17000006562200001","Hospitals","Illinois"
"SMU17000006562300001","Nursing and Residential Care Facilities","Illinois"
"SMU17000006562400001","Social Assistance","Illinois"
"SMU17000007000000001","Leisure and Hospitality","Illinois"
"SMU17000007071000001","Arts, Entertainment, and Recreation","Illinois"
"SMU17000007071200001","Museums, Historical Sites, and Similar Institutions","Illinois"
"SMU17000007071300001","Amusement, Gambling, and Recreation Industries","Illinois"
"SMU17000007072000001","Accommodation and Food Services","Illinois"
"SMU17000007072100001","Accommodation","Illinois"
"SMU17000007072200001","Food Services and Drinking Places","Illinois"
"SMU17000007072230001","Special Food Services","Illinois"
"SMU17000007072240001","Drinking Places (Alcoholic Beverages)","Illinois"
"SMU17000007072250001","Restaurants and Other Eating Places","Illinois"
"SMU17000007072251101","Full-Service Restaurants","Illinois"
"SMU17000007072259001","Limited-Service Restaurants and Other Eating Places","Illinois"
"SMU17000008000000001","Other Services","Illinois"
"SMU17000008081100001","Repair and Maintenance","Illinois"
"SMU17000008081200001","Personal and Laundry Services","Illinois"
"SMU17000008081300001","Religious, Grantmaking, Civic, Professional, and Similar Organizations","Illinois"
"SMU17000009000000001","Government","Illinois"
"SMU17000009091000001","Federal Government","Illinois"
"SMU17000009091912001","U.S. Postal Service","Illinois"
"SMU17000009092000001","State Government","Illinois"
"SMU17000009092161101","State Government Educational Services","Illinois"
"SMU17000009093000001","Local Government","Illinois"
"SMU17000009093161101","Local Government Educational Services","Illinois"
"SMU17000009093200001","Local Government excluding Educational Services","Illinois"
"SMU44000000000000001","Total Nonfarm","Rhode Island"
"SMU44000000500000001","Total Private","Rhode Island"
"SMU44000000600000001","Goods Producing","Rhode Island"
"SMU44000000700000001","Service-Providing","Rhode Island"
"SMU44000000800000001","Private Service Providing","Rhode Island"
"SMU44000001000000001","Mining and Logging","Rhode Island"
"SMU44000001500000001","Mining, Logging and Construction","Rhode Island"
"SMU44000002000000001","Construction","Rhode Island"
"SMU44000002023800001","Specialty Trade Contractors","Rhode Island"
"SMU44000003000000001","Manufacturing","Rhode Island"
"SMU44000003100000001","Durable Goods","Rhode Island"
"SMU44000003133200001","Fabricated Metal Product Manufacturing","Rhode Island"
"SMU44000003133400001","Computer and Electronic Product Manufacturing","Rhode Island"
"SMU44000003133600001","Transportation Equipment Manufacturing","Rhode Island"
"SMU44000003133900001","Miscellaneous durable goods manufacturing","Rhode Island"
"SMU44000003133991001","Jewelry and Silverware Manufacturing","Rhode Island"
"SMU44000003200000001","Non-Durable Goods","Rhode Island"
"SMU44000003232500001","Chemical Manufacturing","Rhode Island"
"SMU44000004000000001","Trade, Transportation, and Utilities","Rhode Island"
"SMU44000004100000001","Wholesale Trade","Rhode Island"
"SMU44000004200000001","Retail Trade","Rhode Island"
"SMU44000004244600001","Health and Personal Care Stores","Rhode Island"
"SMU44000004245220001","Department Stores","Rhode Island"
"SMU44000004300000001","Transportation, Warehousing, and Utilities","Rhode Island"
"SMU44000004340008901","Transportation and Warehousing","Rhode Island"
"SMU44000005000000001","Information","Rhode Island"
"SMU44000005051100001","Publishing Industries (except Internet)","Rhode Island"
"SMU44000005500000001","Financial Activities","Rhode Island"
"SMU44000005552000001","Finance and Insurance","Rhode Island"
"SMU44000005552200001","Credit Intermediation and Related Activities including Monetary Authorities - Central Bank","Rhode Island"
"SMU44000005552400001","Insurance Carriers and Related Activities","Rhode Island"
"SMU44000006000000001","Professional and Business Services","Rhode Island"
"SMU44000006054000001","Professional, Scientific, and Technical Services","Rhode Island"
"SMU44000006055000001","Management of Companies and Enterprises","Rhode Island"
"SMU44000006056000001","Administrative and Support and Waste Management and Remediation Services","Rhode Island"
"SMU44000006056130001","Employment Services","Rhode Island"
"SMU44000006500000001","Education and Health Services","Rhode Island"
"SMU44000006561000001","Educational Services","Rhode Island"
"SMU44000006561130001","Colleges, Universities, and Professional Schools","Rhode Island"
"SMU44000006562000001","Health Care and Social Assistance","Rhode Island"
"SMU44000006562100001","Ambulatory Health Care Services","Rhode Island"
"SMU44000006562200001","Hospitals","Rhode Island"
"SMU44000006562300001","Nursing and Residential Care Facilities","Rhode Island"
"SMU44000006562400001","Social Assistance","Rhode Island"
"SMU44000007000000001","Leisure and Hospitality","Rhode Island"
"SMU44000007071000001","Arts, Entertainment, and Recreation","Rhode Island"
"SMU44000007072000001","Accommodation and Food Services","Rhode Island"
"SMU44000007072100001","Accommodation","Rhode Island"
"SMU44000007072200001","Food Services and Drinking Places","Rhode Island"
"SMU44000007072250001","Restaurants and Other Eating Places","Rhode Island"
"SMU44000007072251101","Full-Service Restaurants","Rhode Island"
"SMU44000007072259001","Limited-Service Restaurants and Other Eating Places","Rhode Island"
"SMU44000008000000001","Other Services","Rhode Island"
"SMU44000009000000001","Government","Rhode Island"
"SMU44000009091000001","Federal Government","Rhode Island"
"SMU44000009092000001","State Government","Rhode Island"
"SMU44000009092161101","State Government Educational Services","Rhode Island"
"SMU44000009092200001","State Government Excluding Education","Rhode Island"
"SMU44000009093000001","Local Government","Rhode Island"
"SMU44000009093161101","Local Government Educational Services","Rhode Island"
"SMU44000009093200001","Local Government excluding Educational Services","Rhode Island"
"SMU16000000000000001","Total Nonfarm","Idaho"
"SMU16000000500000001","Total Private","Idaho"
"SMU16000000600000001","Goods Producing","Idaho"
"SMU16000000700000001","Service-Providing","Idaho"
"SMU16000000800000001","Private Service Providing","Idaho"
"SMU16000001000000001","Mining and Logging","Idaho"
"SMU16000001500000001","Mining, Logging and Construction","Idaho"
"SMU16000002000000001","Construction","Idaho"
"SMU16000002023600001","Construction of Buildings","Idaho"
"SMU16000002023610001","Residential Building Construction","Idaho"
"SMU16000002023700001","Heavy and Civil Engineering Construction","Idaho"
"SMU16000002023800001","Specialty Trade Contractors","Idaho"
"SMU16000002023810001","Foundation, Structure, and Building Exterior Contractors","Idaho"
"SMU16000002023820001","Building Equipment Contractors","Idaho"
"SMU16000002023830001","Building Finishing Contractors","Idaho"
"SMU16000002023890001","Other Specialty Trade Contractors","Idaho"
"SMU16000003000000001","Manufacturing","Idaho"
"SMU16000003100000001","Durable Goods","Idaho"
"SMU16000003133400001","Computer and Electronic Product Manufacturing","Idaho"
"SMU16000003133410001","Computer and Peripheral Equipment Manufacturing","Idaho"
"SMU16000003133440001","Semiconductor and Other Electronic Component Manufacturing","Idaho"
"SMU16000003200000001","Non-Durable Goods","Idaho"
"SMU16000003231100001","Food Manufacturing","Idaho"
"SMU16000003231140001","Fruit and Vegetable Preserving and Specialty Food Manufacturing","Idaho"
"SMU16000004000000001","Trade, Transportation, and Utilities","Idaho"
"SMU16000004100000001","Wholesale Trade","Idaho"
"SMU16000004142300001","Merchant Wholesalers, Durable Goods","Idaho"
"SMU16000004142400001","Merchant Wholesalers, Nondurable Goods","Idaho"
"SMU16000004200000001","Retail Trade","Idaho"
"SMU16000004244100001","Motor Vehicle and Parts Dealers","Idaho"
"SMU16000004244400001","Building Material and Garden Equipment and Supplies Dealers","Idaho"
"SMU16000004244500001","Food and Beverage Stores","Idaho"
"SMU16000004244510001","Grocery Stores","Idaho"
"SMU16000004245200001","General Merchandise Stores","Idaho"
"SMU16000004245220001","Department Stores","Idaho"
"SMU16000004245230001","General Merchandise Stores, including Warehouse Clubs and Supercenters","Idaho"
"SMU16000004300000001","Transportation, Warehousing, and Utilities","Idaho"
"SMU16000004322000001","Utilities","Idaho"
"SMU16000004340008901","Transportation and Warehousing","Idaho"
"SMU16000004348400001","Truck Transportation","Idaho"
"SMU16000004348410001","General Freight Trucking","Idaho"
"SMU16000005000000001","Information","Idaho"
"SMU16000005051700001","Telecommunications","Idaho"
"SMU16000005500000001","Financial Activities","Idaho"
"SMU16000005552000001","Finance and Insurance","Idaho"
"SMU16000005552200001","Credit Intermediation and Related Activities including Monetary Authorities - Central Bank","Idaho"
"SMU16000005552400001","Insurance Carriers and Related Activities","Idaho"
"SMU16000005553000001","Real Estate and Rental and Leasing","Idaho"
"SMU16000006000000001","Professional and Business Services","Idaho"
"SMU16000006054000001","Professional, Scientific, and Technical Services","Idaho"
"SMU16000006054130001","Architectural, Engineering, and Related Services","Idaho"
"SMU16000006054170001","Scientific Research and Development Services","Idaho"
"SMU16000006055000001","Management of Companies and Enterprises","Idaho"
"SMU16000006056000001","Administrative and Support and Waste Management and Remediation Services","Idaho"
"SMU16000006056100001","Administrative and Support Services","Idaho"
"SMU16000006056130001","Employment Services","Idaho"
"SMU16000006056140001","Business Support Services","Idaho"
"SMU16000006056142001","Telephone Call Centers","Idaho"
"SMU16000006056170001","Services to Buildings and Dwellings","Idaho"
"SMU16000006500000001","Education and Health Services","Idaho"
"SMU16000006561000001","Educational Services","Idaho"
"SMU16000006562000001","Health Care and Social Assistance","Idaho"
"SMU16000006562100001","Ambulatory Health Care Services","Idaho"
"SMU16000006562200001","Hospitals","Idaho"
"SMU16000006562210001","General Medical and Surgical Hospitals","Idaho"
"SMU16000006562300001","Nursing and Residential Care Facilities","Idaho"
"SMU16000006562400001","Social Assistance","Idaho"
"SMU16000007000000001","Leisure and Hospitality","Idaho"
"SMU16000007071000001","Arts, Entertainment, and Recreation","Idaho"
"SMU16000007071300001","Amusement, Gambling, and Recreation Industries","Idaho"
"SMU16000007071390001","Other Amusement and Recreation Industries","Idaho"
